COD_PERSONA,prob_0,prob_1,y,pc1,pc2
25271,0.48143841200483894,0.518561587995161,-79.64211137358306,-79.64211137358306,13.283509219490298
13815,0.48143841200483894,0.518561587995161,-89.83258761146573,-89.83258761146573,18.03836661930775
8342,0.48143841200483894,0.518561587995161,61.46682900281116,61.46682900281116,182.22739624265787
2597,0.48143841200483894,0.518561587995161,-99.52252407510872,-99.52252407510872,29.945940476145577
659,0.48668817573865975,0.5133118242613403,-86.94629419386771,-86.94629419386771,16.636871384468204
3484,0.4658410611199143,0.5341589388800857,-94.49377415519551,-94.49377415519551,20.005198560541274
28805,0.48143841200483894,0.518561587995161,-101.52847674076071,-101.52847674076071,25.241460286331534
29967,0.48668817573865975,0.5133118242613403,14.156395123853228,14.156395123853228,13.4160177629833
35131,0.48143841200483894,0.518561587995161,-33.82906180056237,-33.82906180056237,-8.007903779350526
15866,0.5884629064182426,0.4115370935817574,-88.83912050220565,-88.83912050220565,17.926148954268903
41305,0.48668817573865975,0.5133118242613403,-88.14853521847851,-88.14853521847851,17.11493083360114
13958,0.4658410611199143,0.5341589388800857,124.3754639000779,124.3754639000779,-79.98406548542292
11587,0.48143841200483894,0.518561587995161,-94.88831931785296,-94.88831931785296,20.48761835831947
40398,0.48668817573865975,0.5133118242613403,-98.33473432500627,-98.33473432500627,22.279418705748977
7856,0.48143841200483894,0.518561587995161,-104.20604531403201,-104.20604531403201,25.525782917364594
13290,0.48143841200483894,0.518561587995161,-102.46882582559388,-102.46882582559388,24.879360046089893
